# seconds_into_experiment	num_bbs_total	new_bbs_since_last
8625	0	
8629	0	
8630	0	
8631	0	
8632	0	
8634	0	
8639	0	
8644	0	
8647	0	
8648	0	
8652	0	
8655	0	
8656	0	
8659	0	
8660	0	
8661	0	
8665	0	
8672	0	
8678	0	
8679	0	
8680	0	
8681	0	
8683	0	
8684	0	
8686	0	
8695	0	
8698	0	
8701	0	
8705	0	
8706	0	
8726	0	
8729	0	
8734	0	
8735	0	
8736	0	
8737	0	
8741	0	
8743	0	
8747	0	
8749	0	
8750	0	
8752	0	
8761	0	
8773	0	
8798	0	
8803	0	
8806	0	
8808	0	
8813	0	
8814	0	
8816	0	
8817	0	
8820	0	
8821	0	
8825	0	
8829	0	
8843	0	
8847	0	
8848	0	
8853	0	
8854	0	
8858	0	
8860	0	
8862	0	
8869	0	
8871	0	
8875	0	
8876	0	
8881	0	
8883	0	
8886	0	
8889	0	
8890	0	
8891	0	
8892	0	
8895	0	
8896	0	
8897	0	
8899	0	
8900	0	
8901	0	
8904	0	
8908	0	
8910	0	
8912	0	
8915	0	
8916	0	
8920	0	
8921	0	
8923	0	
8930	0	
8931	0	
8933	0	
8934	0	
8949	0	
8950	0	
8962	0	
9003	0	
9004	0	
9005	0	
9007	0	
9008	0	
9014	0	
9020	0	
9025	0	
9031	0	
9037	0	
9043	0	
9048	0	
9054	0	
9056	0	
9057	0	
9058	0	
9060	0	
9062	0	
9065	0	
9066	0	
9067	0	
9069	0	
9071	0	
9073	0	
9074	0	
9077	0	
9083	0	
9088	0	
9089	0	
9092	0	
9094	0	
9100	0	
9106	0	
9112	0	
9117	0	
9121	0	
9123	0	
9129	0	
9132	0	
9133	0	
9134	0	
9135	0	
9136	0	
9137	0	
9138	0	
9139	0	
9140	0	
9141	0	
9142	0	
9144	0	
9146	0	
9147	0	
9148	0	
9149	0	
9150	0	
9151	0	
9152	0	
9153	0	
9156	0	
9157	0	
9158	0	
9159	0	
9160	0	
9161	0	
9162	0	
9163	0	
9164	0	
9166	0	
9167	0	
9168	0	
9169	0	
9170	0	
9171	0	
9172	0	
9173	0	
9174	0	
9175	0	
9176	0	
9177	0	
9178	0	
9179	0	
9181	0	
9182	0	
9183	0	
9185	0	
9186	0	
9187	0	
9188	0	
9190	0	
9191	0	
9192	0	
9193	0	
9194	0	
9195	0	
9196	0	
9197	0	
9198	0	
9199	0	
9200	0	
9202	0	
9203	0	
9204	0	
9205	0	
9206	0	
9208	0	
9209	0	
9210	0	
9212	0	
9214	0	
9215	0	
9216	0	
9218	0	
9219	0	
9220	0	
9221	0	
9222	0	
9224	0	
9225	0	
9227	0	
9228	0	
9229	0	
9230	0	
9231	0	
9232	0	
9233	0	
9235	0	
9237	0	
9238	0	
9239	0	
9242	0	
9243	0	
9244	0	
9245	0	
9246	0	
9247	0	
9249	0	
9250	0	
9252	0	
9253	0	
9255	0	
9256	0	
9258	0	
9259	0	
9260	0	
9261	0	
9262	0	
9263	0	
9264	0	
9265	0	
9266	0	
9267	0	
9268	0	
9269	0	
9271	0	
9272	0	
9273	0	
9274	0	
9276	0	
9277	0	
9278	0	
9279	0	
9280	0	
9281	0	
9282	0	
9284	0	
9285	0	
9287	0	
9288	0	
9289	0	
9290	0	
9291	0	
9292	0	
9293	0	
9294	0	
9295	0	
9296	0	
9297	0	
9298	0	
9299	0	
9300	0	
9301	0	
9302	0	
9303	0	
9304	0	
9305	0	
9306	0	
9307	0	
9308	0	
9309	0	
9310	0	
9311	0	
9312	0	
9313	0	
9314	0	
9315	0	
9316	0	
9317	0	
9318	0	
9319	0	
9320	0	
9321	0	
9322	0	
9323	0	
9324	0	
9325	0	
9326	0	
9327	0	
9328	0	
9329	0	
9330	0	
9331	0	
9332	0	
9333	0	
9334	0	
9335	0	
9336	0	
9337	0	
9338	0	
9339	0	
9340	0	
9341	0	
9342	0	
9343	0	
9344	0	
9345	0	
9346	0	
9347	0	
9348	0	
9349	0	
9350	0	
9351	0	
9352	0	
9353	0	
9354	0	
9355	0	
9356	0	
9357	0	
9358	0	
9359	0	
9360	0	
9361	0	
9362	0	
9363	0	
9364	0	
9365	0	
9366	0	
9367	0	
9368	0	
9369	0	
9370	0	
9371	0	
9372	0	
9373	0	
9374	0	
9375	0	
9376	0	
9377	0	
9378	0	
9379	0	
9380	0	
9381	0	
9382	0	
9383	0	
9384	0	
9385	0	
9386	0	
9387	0	
9388	0	
9389	0	
9390	0	
9391	0	
9392	0	
9393	0	
9394	0	
9395	0	
9396	0	
9397	0	
9398	0	
9399	0	
9400	0	
9401	0	
9402	0	
9403	0	
9404	0	
9405	0	
9406	0	
9407	0	
9408	0	
9409	0	
9410	0	
9411	0	
9412	0	
9413	0	
9414	0	
9415	0	
9416	0	
9417	0	
9418	0	
9419	0	
9420	0	
9421	0	
9422	0	
9423	0	
9424	0	
9425	0	
9426	0	
9427	0	
9428	0	
9429	0	
9430	0	
9431	0	
9432	0	
9433	0	
9434	0	
9435	0	
9436	0	
9437	0	
9438	0	
9439	0	
9440	0	
9441	0	
9442	0	
9443	0	
9444	0	
9445	0	
9446	0	
9447	0	
9448	0	
9449	0	
9450	0	
9451	0	
9452	0	
9453	0	
9454	0	
9455	0	
9456	0	
9457	0	
9458	0	
9459	0	
9460	0	
9461	0	
9462	0	
9463	0	
9464	0	
9465	0	
9466	0	
9467	0	
9468	0	
9469	0	
9470	0	
9471	0	
9472	0	
9473	0	
9474	0	
9475	0	
9476	0	
9477	0	
9478	0	
9479	0	
9480	0	
9481	0	
9482	0	
9483	0	
9484	0	
9485	0	
9486	0	
9487	0	
9488	0	
9489	0	
9490	0	
9491	0	
9492	0	
9493	0	
9494	0	
9495	0	
9496	0	
9497	0	
9498	0	
9499	0	
9500	0	
9501	0	
9502	0	
9503	0	
9504	0	
9505	0	
9506	0	
9507	0	
9508	0	
9509	0	
9510	0	
9511	0	
9512	0	
9513	0	
9514	0	
9515	0	
9516	0	
9517	0	
9518	0	
9519	0	
9520	0	
9521	0	
9522	0	
9523	0	
9524	0	
9525	0	
9526	0	
9527	0	
9528	0	
9529	0	
9530	0	
9531	0	
9532	0	
9533	0	
9534	0	
9535	0	
9536	0	
9537	0	
9538	0	
9539	0	
9540	0	
9541	0	
9542	0	
9543	0	
9544	0	
9545	0	
9546	0	
9547	0	
9548	0	
9549	0	
9550	0	
9551	0	
9552	0	
9553	0	
9554	0	
9555	0	
9556	0	
9557	0	
9558	0	
9559	0	
9560	0	
9561	0	
9562	0	
9564	0	
9565	0	
9566	0	
9567	0	
9568	0	
9569	0	
9570	0	
9571	0	
9572	0	
9573	0	
9574	0	
9575	0	
9576	0	
9577	0	
9578	0	
9579	0	
9580	0	
9581	0	
9582	0	
9583	0	
9584	0	
9585	0	
9586	0	
9587	0	
9588	0	
9589	0	
9590	0	
9591	0	
9592	0	
9593	0	
9594	0	
9595	0	
9596	0	
9597	0	
9598	0	
9600	0	
9601	0	
9602	0	
9603	0	
9605	0	
9606	0	
9607	0	
9608	0	
9609	0	
9611	0	
9612	0	
9613	0	
9614	0	
9616	0	
9617	0	
9618	0	
9619	0	
9620	0	
9621	0	
9623	0	
9624	0	
9625	0	
9626	0	
9627	0	
9628	0	
9629	0	
9630	0	
9631	0	
9632	0	
9634	0	
9636	0	
9637	0	
9638	0	
9639	0	
9641	0	
9642	0	
9643	0	
9644	0	
9645	0	
9647	0	
9648	0	
9649	0	
9650	0	
9651	0	
9652	0	
9653	0	
9654	0	
9655	0	
9657	0	
9658	0	
9659	0	
9660	0	
9661	0	
9662	0	
9663	0	
9664	0	
9665	0	
9666	0	
9667	0	
9668	0	
9669	0	
9670	0	
9671	0	
9672	0	
9673	0	
9674	0	
9675	0	
9676	0	
9677	0	
9678	0	
9679	0	
9680	0	
9681	0	
9682	0	
9683	0	
9684	0	
9685	0	
9686	0	
9687	0	
9688	0	
9689	0	
9690	0	
9691	0	
9692	0	
9693	0	
9694	0	
9695	0	
9696	0	
9697	0	
9698	0	
9699	0	
9700	0	
9701	0	
9702	0	
9703	0	
9704	0	
9705	0	
9706	0	
9707	0	
9708	0	
9712	0	
9713	0	
9714	0	
9717	0	
9718	0	
9721	0	
9722	0	
9723	0	
9724	0	
9726	0	
9727	0	
9729	0	
9730	0	
9731	0	
9732	0	
9733	0	
9735	0	
9736	0	
9737	0	
9739	0	
9740	0	
9741	0	
9742	0	
9744	0	
9745	0	
9746	0	
9748	0	
9749	0	
9750	0	
9751	0	
9752	0	
9753	0	
9754	0	
9756	0	
9757	0	
9758	0	
9760	0	
9761	0	
9762	0	
9763	0	
9764	0	
9766	0	
9767	0	
9768	0	
9769	0	
9770	0	
9771	0	
9772	0	
9774	0	
9775	0	
9776	0	
9777	0	
9778	0	
9779	0	
9780	0	
9781	0	
9782	0	
9783	0	
9784	0	
9785	0	
9786	0	
9787	0	
9788	0	
9789	0	
9790	0	
9791	0	
9792	0	
9793	0	
9794	0	
9795	0	
9796	0	
9797	0	
9798	0	
9799	0	
9800	0	
9801	0	
9802	0	
9803	0	
9804	0	
9805	0	
9806	0	
9807	0	
9808	0	
9809	0	
9810	0	
9811	0	
9812	0	
9813	0	
9814	0	
9815	0	
9816	0	
9817	0	
9818	0	
9819	0	
9820	0	
9821	0	
9822	0	
9824	0	
9825	0	
9826	0	
9827	0	
9828	0	
9829	0	
9830	0	
9831	0	
9833	0	
9834	0	
9835	0	
9836	0	
9837	0	
9838	0	
9839	0	
9840	0	
9841	0	
9842	0	
9843	0	
9844	0	
9845	0	
9846	0	
9848	0	
9849	0	
9851	0	
9853	0	
9854	0	
9855	0	
9856	0	
9858	0	
9860	0	
9861	0	
9863	0	
9866	0	
9867	0	
9868	0	
9874	0	
9875	0	
9876	0	
9881	0	
9884	0	
9887	0	
9890	0	
9891	0	
9892	0	
9899	0	
9900	0	
9903	0	
9905	0	
9907	0	
9908	0	
9911	0	
9913	0	
9914	0	
9915	0	
9916	0	
9917	0	
9921	0	
9922	0	
9924	0	
9928	0	
9930	0	
9931	0	
9934	0	
9938	0	
9941	0	
9942	0	
9944	0	
9945	0	
9948	0	
9951	0	
9952	0	
9953	0	
9956	0	
9957	0	
9962	0	
9963	0	
9964	0	
9965	0	
9967	0	
9968	0	
9971	0	
9974	0	
9975	0	
9977	0	
9980	0	
9981	0	
9984	0	
9986	0	
9987	0	
9988	0	
9989	0	
9990	0	
9992	0	
9994	0	
9996	0	
9997	0	
9998	0	
9999	0	
10000	0	
10002	0	
10003	0	
10005	0	
10006	0	
10009	0	
10010	0	
10011	0	
10012	0	
10014	0	
10015	0	
10017	0	
10018	0	
10019	0	
10020	0	
10021	0	
10022	0	
10023	0	
10024	0	
10025	0	
10026	0	
10027	0	
10028	0	
10029	0	
10030	0	
10031	0	
10032	0	
10033	0	
10034	0	
10035	0	
10036	0	
10039	0	
10040	0	
10041	0	
10042	0	
10043	0	
10044	0	
10045	0	
10048	0	
10049	0	
10050	0	
10051	0	
10052	0	
10054	0	
10055	0	
10056	0	
10058	0	
10059	0	
10060	0	
10062	0	
10063	0	
10064	0	
10065	0	
10066	0	
10067	0	
10068	0	
10069	0	
10070	0	
10071	0	
10073	0	
10074	0	
10075	0	
10076	0	
10077	0	
10078	0	
10081	0	
10083	0	
10084	0	
10085	0	
10086	0	
10087	0	
10088	0	
10091	0	
10093	0	
10094	0	
10095	0	
10096	0	
10097	0	
10098	0	
10100	0	
10101	0	
10102	0	
10103	0	
10105	0	
10106	0	
10108	0	
10109	0	
10110	0	
10111	0	
10112	0	
10113	0	
10114	0	
10116	0	
10117	0	
10118	0	
10119	0	
10120	0	
10121	0	
10122	0	
10123	0	
10124	0	
10125	0	
10126	0	
10127	0	
10128	0	
10129	0	
10130	0	
10131	0	
10132	0	
10133	0	
10134	0	
10135	0	
10136	0	
10137	0	
10138	0	
10139	0	
10140	0	
10141	0	
10142	0	
10144	0	
10145	0	
10146	0	
10147	0	
10148	0	
10149	0	
10150	0	
10151	0	
10153	0	
10154	0	
10155	0	
10156	0	
10157	0	
10158	0	
10159	0	
10160	0	
10161	0	
10162	0	
10163	0	
10164	0	
10165	0	
10166	0	
10167	0	
10168	0	
10169	0	
10170	0	
10171	0	
10172	0	
10173	0	
10174	0	
10175	0	
10176	0	
10177	0	
10178	0	
10179	0	
10180	0	
10181	0	
10182	0	
10183	0	
10184	0	
10185	0	
10186	0	
10187	0	
10188	0	
10189	0	
10190	0	
10191	0	
10192	0	
10193	0	
10194	0	
10195	0	
10196	0	
10197	0	
10199	0	
10200	0	
10201	0	
10202	0	
10203	0	
10204	0	
10205	0	
10206	0	
10207	0	
10209	0	
10210	0	
10211	0	
10212	0	
10213	0	
10214	0	
10215	0	
10216	0	
10217	0	
10218	0	
10219	0	
10220	0	
10221	0	
10222	0	
10223	0	
10224	0	
10225	0	
10226	0	
10227	0	
10228	0	
10229	0	
10230	0	
10233	0	
10234	0	
10235	0	
10236	0	
10237	0	
10238	0	
10239	0	
10240	0	
10241	0	
10242	0	
10243	0	
10244	0	
10245	0	
10246	0	
10247	0	
10248	0	
10249	0	
10251	0	
10252	0	
10253	0	
10254	0	
10255	0	
10256	0	
10257	0	
10259	0	
10261	0	
10262	0	
10263	0	
10264	0	
10265	0	
10266	0	
10267	0	
10268	0	
10269	0	
10270	0	
10271	0	
10272	0	
10273	0	
10274	0	
10275	0	
10276	0	
10277	0	
10278	0	
10280	0	
10281	0	
10283	0	
10284	0	
10285	0	
10286	0	
10287	0	
10289	0	
10291	0	
10294	0	
10295	0	
10296	0	
10298	0	
10299	0	
10301	0	
10302	0	
10303	0	
10304	0	
10305	0	
10306	0	
10307	0	
10308	0	
10309	0	
10311	0	
10312	0	
10314	0	
10315	0	
10316	0	
10317	0	
10318	0	
10319	0	
10320	0	
10321	0	
10322	0	
10323	0	
10324	0	
10325	0	
10326	0	
10328	0	
10329	0	
10330	0	
10331	0	
10332	0	
10333	0	
10334	0	
10335	0	
10336	0	
10337	0	
10338	0	
10339	0	
10340	0	
10341	0	
10342	0	
10344	0	
10345	0	
10346	0	
10347	0	
10348	0	
10349	0	
10350	0	
10351	0	
10352	0	
10353	0	
10354	0	
10355	0	
10356	0	
10357	0	
10358	0	
10359	0	
10360	0	
10361	0	
10362	0	
10363	0	
10364	0	
10365	0	
10366	0	
10367	0	
10368	0	
10369	0	
10370	0	
10371	0	
10372	0	
10373	0	
10374	0	
10375	0	
10376	0	
10377	0	
10378	0	
10379	0	
10380	0	
10381	0	
10382	0	
10383	0	
10384	0	
10385	0	
10386	0	
10387	0	
10388	0	
10389	0	
10390	0	
10391	0	
10392	0	
10393	0	
10394	0	
10395	0	
10396	0	
10398	0	
10399	0	
10401	0	
10402	0	
10403	0	
10404	0	
10405	0	
10406	0	
10407	0	
10408	0	
10409	0	
10410	0	
10411	0	
10412	0	
10413	0	
10414	0	
10415	0	
10417	0	
10418	0	
10419	0	
10420	0	
10421	0	
10422	0	
10423	0	
10424	0	
10425	0	
10426	0	
10427	0	
10428	0	
10429	0	
10430	0	
10431	0	
10433	0	
10434	0	
10435	0	
10436	0	
10439	0	
10441	0	
10442	0	
10445	0	
10448	0	
10450	0	
10451	0	
10452	0	
10454	0	
10455	0	
10457	0	
10458	0	
10464	0	
10466	0	
10468	0	
10473	0	
10474	0	
10475	0	
10483	0	
10484	0	
10486	0	
10492	0	
10494	0	
10495	0	
10497	0	
10498	0	
10499	0	
10501	0	
10504	0	
10507	0	
10509	0	
10510	0	
10511	0	
10514	0	
10515	0	
10516	0	
10517	0	
10518	0	
10520	0	
10521	0	
10524	0	
10525	0	
10526	0	
10527	0	
10532	0	
10533	0	
10536	0	
10537	0	
10538	0	
10539	0	
10544	0	
10545	0	
10547	0	
10549	0	
10552	0	
10555	0	
10556	0	
10557	0	
10558	0	
10560	0	
10567	0	
10568	0	
10569	0	
10574	0	
10577	0	
10578	0	
10580	0	
10583	0	
10584	0	
10587	0	
10590	0	
10591	0	
10601	0	
10602	0	
10614	0	
10619	0	
10621	0	
10658	0	
10695	0	
10718	0	
10720	0	
10722	0	
10724	0	
10725	0	
10726	0	
10727	0	
10728	0	
10731	0	
10732	0	
10734	0	
10742	0	
10763	0	
10768	0	
10770	0	
10772	0	
10779	0	
10786	0	
10799	0	
10800	0	
10802	0	
10803	0	
10804	0	
10806	0	
10807	0	
10809	0	
10810	0	
10814	0	
10817	0	
10820	0	
10821	0	
10822	0	
10825	0	
10829	0	
10832	0	
10840	0	
10844	0	
10847	0	
10860	0	
10863	0	
10865	0	
10868	0	
10869	0	
10874	0	
10876	0	
10878	0	
10881	0	
10893	0	
10898	0	
10900	0	
10901	0	
10902	0	
10903	0	
10905	0	
10906	0	
10908	0	
10909	0	
10910	0	
10911	0	
10914	0	
10915	0	
10916	0	
10917	0	
10918	0	
10919	0	
10923	0	
10924	0	
10926	0	
10929	0	
10930	0	
10931	0	
10933	0	
10935	0	
10936	0	
10937	0	
10938	0	
10939	0	
10941	0	
10942	0	
10944	0	
10946	0	
10948	0	
10949	0	
10951	0	
10954	0	
10955	0	
10957	0	
10959	0	
10961	0	
10962	0	
10965	0	
10967	0	
10968	0	
10972	0	
10974	0	
10977	0	
10979	0	
10980	0	
10981	0	
10982	0	
10984	0	
10985	0	
10987	0	
10988	0	
10989	0	
10992	0	
10994	0	
10995	0	
10996	0	
10997	0	
11002	0	
11003	0	
11004	0	
11005	0	
11006	0	
11008	0	
11009	0	
11011	0	
11012	0	
11013	0	
11017	0	
11019	0	
11020	0	
11021	0	
11022	0	
11023	0	
11025	0	
11026	0	
11027	0	
11028	0	
11029	0	
11030	0	
11031	0	
11032	0	
11033	0	
11034	0	
11035	0	
11036	0	
11037	0	
11038	0	
11040	0	
11041	0	
11042	0	
11043	0	
11045	0	
11046	0	
11047	0	
11048	0	
11050	0	
11051	0	
11052	0	
11053	0	
11055	0	
11056	0	
11058	0	
11060	0	
11061	0	
11062	0	
11063	0	
11064	0	
11066	0	
11067	0	
11068	0	
11071	0	
11073	0	
11078	0	
11081	0	
11082	0	
11083	0	
11086	0	
11087	0	
11089	0	
11091	0	
11093	0	
11094	0	
11095	0	
11097	0	
11098	0	
11099	0	
11102	0	
11103	0	
11104	0	
11106	0	
11108	0	
11111	0	
11112	0	
11115	0	
11116	0	
11117	0	
11119	0	
11121	0	
11122	0	
11123	0	
11124	0	
11127	0	
11129	0	
11130	0	
11132	0	
11133	0	
11136	0	
11137	0	
11138	0	
11139	0	
11140	0	
11141	0	
11142	0	
11143	0	
11144	0	
11145	0	
11148	0	
11150	0	
11152	0	
11154	0	
11158	0	
11159	0	
11160	0	
11162	0	
11163	0	
11164	0	
11166	0	
11167	0	
11168	0	
11170	0	
11176	0	
11180	0	
11184	0	
11195	0	
11197	0	
11199	0	
11203	0	
11205	0	
11208	0	
11209	0	
11215	0	
11216	0	
11218	0	
11221	0	
11222	0	
11225	0	
11233	0	
11238	0	
11273	0	
11301	0	
11307	0	
11326	0	
11327	0	
11338	0	
11340	0	
11341	0	
11342	0	
11343	0	
11344	0	
11345	0	
11346	0	
11348	0	
11349	0	
11352	0	
11356	0	
11361	0	
11365	0	
11366	0	
11368	0	
11373	0	
11375	0	
11376	0	
11377	0	
11379	0	
11380	0	
11382	0	
11383	0	
11384	0	
11412	0	
11446	0	
11481	0	
11493	0	
11496	0	
11497	0	
11498	0	
11501	0	
11503	0	
11505	0	
11506	0	
11510	0	
11515	0	
11516	0	
11595	0	
11597	0	
11600	0	
11604	0	
11605	0	
11607	0	
11609	0	
11610	0	
11612	0	
11613	0	
11615	0	
11618	0	
11622	0	
11760	0	
11764	0	
11766	0	
11767	0	
11768	0	
11770	0	
11774	0	
11775	0	
11777	0	
11778	0	
11782	0	
11787	0	
12048	0	
12567	0	
12591	0	
12593	0	
12595	0	
12599	0	
12600	0	
12602	0	
12603	0	
12604	0	
12605	0	
12607	0	
12609	0	
12610	0	
13001	0	
13005	0	
13009	0	
13010	0	
13011	0	
13013	0	
13014	0	
13016	0	
13017	0	
13019	0	
13020	0	
13022	0	
13023	0	
13024	0	
13028	0	
13086	0	
13141	0	
13143	0	
13145	0	
13146	0	
13147	0	
13148	0	
13149	0	
13151	0	
13152	0	
13153	0	
13159	0	
13163	0	
13211	0	
13214	0	
13216	0	
13217	0	
13219	0	
13220	0	
13222	0	
13223	0	
13224	0	
13225	0	
13227	0	
13228	0	
13230	0	
13277	0	
13279	0	
13280	0	
13281	0	
13282	0	
13285	0	
13286	0	
13287	0	
13288	0	
13290	0	
13291	0	
13293	0	
13300	0	
13354	0	
13488	0	
13716	0	
13803	0	
13805	0	
13806	0	
13807	0	
13809	0	
13810	0	
13812	0	
13815	0	
13818	0	
13819	0	
13821	0	
13825	0	
13842	0	
13846	0	
13847	0	
13848	0	
13849	0	
13852	0	
13855	0	
13856	0	
13857	0	
13860	0	
13863	0	
13865	0	
13874	0	
13882	0	
13945	0	
14035	0	
14039	0	
14040	0	
14041	0	
14042	0	
14043	0	
14045	0	
14047	0	
14049	0	
14054	0	
14055	0	
14457	0	
14630	0	
14633	0	
14634	0	
14638	0	
14639	0	
14642	0	
14644	0	
14645	0	
14649	0	
14652	0	
14662	0	
14789	0	
14841	0	
14884	0	
14979	0	
15000	0	
15001	0	
15002	0	
15004	0	
15005	0	
15020	0	
15074	0	
15169	0	
15199	0	
15263	0	
15339	0	
15345	0	
15346	0	
15349	0	
15350	0	
15353	0	
15354	0	
15355	0	
15356	0	
15357	0	
15358	0	
15359	0	
15361	0	
15363	0	
15364	0	
15365	0	
15366	0	
15367	0	
15368	0	
15369	0	
15371	0	
15373	0	
15374	0	
15376	0	
15377	0	
15378	0	
15380	0	
15381	0	
15382	0	
15383	0	
15386	0	
15387	0	
15388	0	
15390	0	
15391	0	
15392	0	
15393	0	
15394	0	
15395	0	
15396	0	
15397	0	
15398	0	
15399	0	
15401	0	
15402	0	
15404	0	
15406	0	
15407	0	
15412	0	
15413	0	
15416	0	
15417	0	
15424	0	
15427	0	
15428	0	
15430	0	
15431	0	
15432	0	
15435	0	
15436	0	
15437	0	
15440	0	
15442	0	
15443	0	
15445	0	
15446	0	
15447	0	
15451	0	
15452	0	
15453	0	
15455	0	
15457	0	
15460	0	
15461	0	
15462	0	
15463	0	
15472	0	
15473	0	
15474	0	
15476	0	
15477	0	
15490	0	
15499	0	
15500	0	
15501	0	
15504	0	
15506	0	
15508	0	
15513	0	
15518	0	
15520	0	
15521	0	
15522	0	
15523	0	
15524	0	
15526	0	
15528	0	
15548	0	
15643	0	
15738	0	
17333	0	
17334	0	
17335	0	
17337	0	
17339	0	
17341	0	
17343	0	
17346	0	
17347	0	
17348	0	
17352	0	
17353	0	
17360	0	
17374	0	
17424	0	
17893	0	
17894	0	
17896	0	
17897	0	
17900	0	
17901	0	
17902	0	
17903	0	
17906	0	
17908	0	
17911	0	
17913	0	
17917	0	
18251	0	
18527	0	
18803	0	
18955	0	
18956	0	
18959	0	
18960	0	
18962	0	
18963	0	
18964	0	
18965	0	
18971	0	
18972	0	
18975	0	
18982	0	
19078	0	
19082	0	
19083	0	
19084	0	
19086	0	
19095	0	
19096	0	
19099	0	
19101	0	
19102	0	
19106	0	
19107	0	
19112	0	
19121	0	
19133	0	
19162	0	
19169	0	
19170	0	
19172	0	
19174	0	
19176	0	
19178	0	
19179	0	
19227	0	
19229	0	
19230	0	
19231	0	
19235	0	
19238	0	
19239	0	
19241	0	
19249	0	
19252	0	
19253	0	
19254	0	
19255	0	
19256	0	
19260	0	
19261	0	
19268	0	
19270	0	
19354	0	
19581	0	
19583	0	
19586	0	
19591	0	
19594	0	
19595	0	
19596	0	
19599	0	
19602	0	
19605	0	
19606	0	
19609	0	
19618	0	
19708	0	
19710	0	
19711	0	
19712	0	
19713	0	
19716	0	
19717	0	
19718	0	
19720	0	
19721	0	
19725	0	
19728	0	
19730	0	
19733	0	
19750	0	
19897	0	
19902	0	
20891	0	
20893	0	
20895	0	
20896	0	
20897	0	
20904	0	
20908	0	
20912	0	
20987	0	
21179	0	
21180	0	
21182	0	
21185	0	
21187	0	
21188	0	
21189	0	
21190	0	
21191	0	
21192	0	
21196	0	
21197	0	
21202	0	
21398	0	
21835	0	
21836	0	
21838	0	
21840	0	
21845	0	
21846	0	
21848	0	
21849	0	
21850	0	
21851	0	
21852	0	
21901	0	
22300	0	
22303	0	
22305	0	
22307	0	
22308	0	
22310	0	
22311	0	
22314	0	
22318	0	
22319	0	
22321	0	
22428	0	
22492	0	
22495	0	
22496	0	
22501	0	
22503	0	
22509	0	
22513	0	
22514	0	
22515	0	
22518	0	
22519	0	
22521	0	
22931	0	
22932	0	
22937	0	
22938	0	
22940	0	
22941	0	
22943	0	
22944	0	
22945	0	
22946	0	
22947	0	
22949	0	
22950	0	
23402	0	
23887	0	
23888	0	
23889	0	
23890	0	
23892	0	
23894	0	
23897	0	
23901	0	
23903	0	
23905	0	
23911	0	
23912	0	
23915	0	
24253	0	
24595	0	
24938	0	
25236	0	
25237	0	
25239	0	
25240	0	
25244	0	
25245	0	
25246	0	
25247	0	
25249	0	
25250	0	
25251	0	
25252	0	
25253	0	
25254	0	
25255	0	
25256	0	
25257	0	
25258	0	
25260	0	
25262	0	
25263	0	
25264	0	
25265	0	
25266	0	
25267	0	
25268	0	
25269	0	
25270	0	
25271	0	
25273	0	
25275	0	
25276	0	
25277	0	
25278	0	
25279	0	
25280	0	
25284	0	
25288	0	
25291	0	
25296	0	
25309	0	
25622	0	
25718	0	
25730	0	
25946	0	
26143	0	
26145	0	
26148	0	
26151	0	
26152	0	
26153	0	
26154	0	
26155	0	
26156	0	
26158	0	
26162	0	
26166	0	
26167	0	
26169	0	
26171	0	
26175	0	
26176	0	
26177	0	
26178	0	
26182	0	
26183	0	
26189	0	
26270	0	
26363	0	
26364	0	
26371	0	
26372	0	
26374	0	
26375	0	
26381	0	
26382	0	
26384	0	
26385	0	
26782	0	
26984	0	
27186	0	
27388	0	
27590	0	
27700	0	
27702	0	
27703	0	
27704	0	
27705	0	
27707	0	
27708	0	
27710	0	
27712	0	
27713	0	
27715	0	
27716	0	
27724	0	
27792	0	
27869	0	
27871	0	
27872	0	
27873	0	
27874	0	
27876	0	
27879	0	
27885	0	
27886	0	
27888	0	
27891	0	
27892	0	
27896	0	
27898	0	
27899	0	
27900	0	
27902	0	
27904	0	
27906	0	
27909	0	
27910	0	
27912	0	
27913	0	
27916	0	
27918	0	
27919	0	
27924	0	
27926	0	
27927	0	
27933	0	
27935	0	
27937	0	
27939	0	
27944	0	
27945	0	
27946	0	
27947	0	
27950	0	
27955	0	
27957	0	
27962	0	
27967	0	
27968	0	
27969	0	
27970	0	
27975	0	
27979	0	
27980	0	
27982	0	
27986	0	
27994	0	
27997	0	
28003	0	
28010	0	
28018	0	
28023	0	
28025	0	
28028	0	
28029	0	
28035	0	
28036	0	
28037	0	
28038	0	
28041	0	
28050	0	
28051	0	
28067	0	
28099	0	
28196	0	
29339	0	
29340	0	
29342	0	
29345	0	
29348	0	
29350	0	
29351	0	
29353	0	
29355	0	
29360	0	
29365	0	
29720	0	
30275	0	
30279	0	
30280	0	
30281	0	
30282	0	
30286	0	
30287	0	
30290	0	
30291	0	
30294	0	
30295	0	
30393	0	
30396	0	
30398	0	
30402	0	
30403	0	
30407	0	
30409	0	
30868	0	
31007	0	
31009	0	
31013	0	
31014	0	
31016	0	
31017	0	
31019	0	
31020	0	
31024	0	
31027	0	
31031	0	
31037	0	
31046	0	
31356	0	
31759	0	
31761	0	
31763	0	
31764	0	
31765	0	
31766	0	
31769	0	
31772	0	
31779	0	
31781	0	
31782	0	
31791	0	
31820	0	
31996	0	
32107	0	
32115	0	
32117	0	
32119	0	
32123	0	
32126	0	
32127	0	
32131	0	
32132	0	
32134	0	
32135	0	
32140	0	
32146	0	
32172	0	
32206	0	
32212	0	
32213	0	
